fecha,Tipo de cambio FIX,Tasa de interés objetivo,UDIS
21/01/2008,7.5000,3.947370,10.9813
22/01/2008,7.5000,3.948240,10.9232
23/01/2008,7.5000,3.949110,10.9522
24/01/2008,7.5000,3.949980,10.8934
25/01/2008,7.5000,3.950851,10.8698
28/01/2008,7.5000,3.952874,10.8784
29/01/2008,7.5000,3.953549,10.8444
30/01/2008,7.5000,3.954224,10.8374
31/01/2008,7.5000,3.954899,10.8262
01/02/2008,7.5000,3.955575,10.8138
05/02/2008,7.5000,3.958277,10.8289
06/02/2008,7.5000,3.958952,10.8227
07/02/2008,7.5000,3.959628,10.8040
08/02/2008,7.5000,3.960304,10.7575
11/02/2008,7.5000,3.961782,10.7736
12/02/2008,7.5000,3.961908,10.7465
13/02/2008,7.5000,3.962033,10.7509
14/02/2008,7.5000,3.962159,10.7413
15/02/2008,7.5000,3.962285,10.7653
18/02/2008,7.5000,3.962662,10.7350
19/02/2008,7.5000,3.962787,10.7489
20/02/2008,7.5000,3.962913,10.7939
21/02/2008,7.5000,3.963039,10.7980
22/02/2008,7.5000,3.963164,10.7818
25/02/2008,7.5000,3.963541,10.7855
26/02/2008,7.5000,3.963898,10.7430
27/02/2008,7.5000,3.964254,10.7344
28/02/2008,7.5000,3.964611,10.6813
29/02/2008,7.5000,3.964968,10.7243
03/03/2008,7.5000,3.966038,10.7046
04/03/2008,7.5000,3.966395,10.7098
05/03/2008,7.5000,3.966751,10.6978
06/03/2008,7.5000,3.967108,10.7649
07/03/2008,7.5000,3.967465,10.8383
10/03/2008,7.5000,3.968536,10.8478
11/03/2008,7.5000,3.969314,10.7965
12/03/2008,7.5000,3.970092,10.7735
13/03/2008,7.5000,3.970870,10.7778
14/03/2008,7.5000,3.971649,10.7613
18/03/2008,7.5000,3.974764,10.7040
19/03/2008,7.5000,3.975543,10.6944
24/03/2008,7.5000,3.979441,10.6748
25/03/2008,7.5000,3.980222,10.6793
26/03/2008,7.5000,3.981407,10.6957
27/03/2008,7.5000,3.982592,10.6962
28/03/2008,7.5000,3.983778,10.6987
31/03/2008,7.5000,3.987338,10.6482
01/04/2008,7.5000,3.988525,10.5985
02/04/2008,7.5000,3.989713,10.5557
03/04/2008,7.5000,3.990901,10.5644
04/04/2008,7.5000,3.992089,10.5590
07/04/2008,7.5000,3.995656,10.5395
08/04/2008,7.5000,3.996846,10.5610
09/04/2008,7.5000,3.998036,10.5552
10/04/2008,7.5000,3.999226,10.5503
11/04/2008,7.5000,3.999751,10.5337
14/04/2008,7.5000,4.001327,10.4919
15/04/2008,7.5000,4.001853,10.4843
16/04/2008,7.5000,4.002378,10.4579
17/04/2008,7.5000,4.002904,10.4828
18/04/2008,7.5000,4.003429,10.4610
21/04/2008,7.5000,4.005007,10.5223
22/04/2008,7.5000,4.005533,10.5181
23/04/2008,7.5000,4.006059,10.4868
24/04/2008,7.5000,4.006585,10.4620
25/04/2008,7.5000,4.007111,10.4702
28/04/2008,7.5000,4.007582,10.4464
29/04/2008,7.5000,4.007739,10.5272
30/04/2008,7.5000,4.007896,10.5095
02/05/2008,7.5000,4.008210,10.4585
05/05/2008,7.5000,4.008681,10.4687
06/05/2008,7.5000,4.008838,10.4937
07/05/2008,7.5000,4.008996,10.5390
08/05/2008,7.5000,4.009153,10.5465
09/05/2008,7.5000,4.009310,10.5666
12/05/2008,7.5000,4.010220,10.5058
13/05/2008,7.5000,4.010597,10.4835
14/05/2008,7.5000,4.010974,10.4884
15/05/2008,7.5000,4.011351,10.4769
16/05/2008,7.5000,4.011728,10.4266
19/05/2008,7.5000,4.012858,10.3792
20/05/2008,7.5000,4.013236,10.4002
21/05/2008,7.5000,4.013613,10.3644
22/05/2008,7.5000,4.013990,10.3810
23/05/2008,7.5000,4.014367,10.4000
26/05/2008,7.5000,4.014457,10.3848
27/05/2008,7.5000,4.013792,10.3925
28/05/2008,7.5000,4.013128,10.3447
29/05/2008,7.5000,4.012464,10.3066
30/05/2008,7.5000,4.011800,10.3306
02/06/2008,7.5000,4.009809,10.3417
03/06/2008,7.5000,4.009145,10.2992
04/06/2008,7.5000,4.008482,10.3211
05/06/2008,7.5000,4.007819,10.3108
06/06/2008,7.5000,4.007155,10.3582
09/06/2008,7.5000,4.005166,10.3620
10/06/2008,7.5000,4.004504,10.3847
11/06/2008,7.5000,4.004964,10.4268
12/06/2008,7.5000,4.005424,10.3950
13/06/2008,7.5000,4.005885,10.3655
16/06/2008,7.5000,4.007267,10.3399
17/06/2008,7.5000,4.007727,10.3153
18/06/2008,7.5000,4.008188,10.2935
19/06/2008,7.5000,4.008649,10.3156
20/06/2008,7.7500,4.009110,10.2753
23/06/2008,7.7500,4.010492,10.3032
24/06/2008,7.7500,4.010953,10.3180
25/06/2008,7.7500,4.011414,10.2938
26/06/2008,7.7500,4.012176,10.2841
27/06/2008,7.7500,4.012937,10.3028
30/06/2008,7.7500,4.015222,10.3069
01/07/2008,7.7500,4.015984,10.3908
02/07/2008,7.7500,4.016746,10.3722
03/07/2008,7.7500,4.017509,10.3692
04/07/2008,7.7500,4.018271,10.3411
07/07/2008,7.7500,4.020559,10.3263
08/07/2008,7.7500,4.021322,10.3363
09/07/2008,7.7500,4.022085,10.2993
10/07/2008,7.7500,4.022849,10.3076
11/07/2008,7.7500,4.023077,10.3120
14/07/2008,7.7500,4.023761,10.2925
15/07/2008,7.7500,4.023990,10.3229
16/07/2008,7.7500,4.024218,10.2608
17/07/2008,7.7500,4.024446,10.2311
18/07/2008,8.0000,4.024674,10.2047
21/07/2008,8.0000,4.025359,10.1708
22/07/2008,8.0000,4.025588,10.1178
23/07/2008,8.0000,4.025816,10.0552
24/07/2008,8.0000,4.026044,10.0264
25/07/2008,8.0000,4.026273,10.0190
28/07/2008,8.0000,4.029160,10.0706
29/07/2008,8.0000,4.030123,10.0610
30/07/2008,8.0000,4.031086,10.0340
31/07/2008,8.0000,4.032050,10.0353
01/08/2008,8.0000,4.033013,9.9705
04/08/2008,8.0000,4.035906,9.9335
05/08/2008,8.0000,4.036870,9.9180
06/08/2008,8.0000,4.037835,9.9485
07/08/2008,8.0000,4.038800,9.9877
08/08/2008,8.0000,4.039765,10.1305
11/08/2008,8.0000,4.042401,10.1295
12/08/2008,8.0000,4.043106,10.1590
13/08/2008,8.0000,4.043811,10.1968
14/08/2008,8.0000,4.044517,10.1586
15/08/2008,8.2500,4.045222,10.1966
18/08/2008,8.2500,4.047339,10.1395
19/08/2008,8.2500,4.048045,10.1867
20/08/2008,8.2500,4.048751,10.1343
21/08/2008,8.2500,4.049457,10.1106
22/08/2008,8.2500,4.050163,10.0991
25/08/2008,8.2500,4.052283,10.1183
26/08/2008,8.2500,4.053063,10.1730
27/08/2008,8.2500,4.053843,10.1421
28/08/2008,8.2500,4.054624,10.1822
29/08/2008,8.2500,4.055404,10.2847
01/09/2008,8.2500,4.057748,10.3423
02/09/2008,8.2500,4.058529,10.3781
03/09/2008,8.2500,4.059310,10.3852
04/09/2008,8.2500,4.060092,10.4658
05/09/2008,8.2500,4.060874,10.5143
08/09/2008,8.2500,4.063220,10.4810
09/09/2008,8.2500,4.064002,10.5013
10/09/2008,8.2500,4.064785,10.5862
11/09/2008,8.2500,4.065527,10.6745
12/09/2008,8.2500,4.066270,10.5828
15/09/2008,8.2500,4.068499,10.7054
17/09/2008,8.2500,4.069985,10.8702
18/09/2008,8.2500,4.070728,10.8365
19/09/2008,8.2500,4.071472,10.6133
22/09/2008,8.2500,4.073704,10.5879
23/09/2008,8.2500,4.074448,10.7264
24/09/2008,8.2500,4.075192,10.7879
25/09/2008,8.2500,4.075936,10.7653
26/09/2008,8.2500,4.077123,10.7919
29/09/2008,8.2500,4.080687,10.9397
30/09/2008,8.2500,4.081875,10.9814
01/10/2008,8.2500,4.083064,10.9811
02/10/2008,8.2500,4.084253,11.1296
03/10/2008,8.2500,4.085443,11.1188
06/10/2008,8.2500,4.089013,11.7667
07/10/2008,8.2500,4.090204,12.1196
08/10/2008,8.2500,4.091395,13.0417
09/10/2008,8.2500,4.092587,12.4433
10/10/2008,8.2500,4.093779,13.0867
13/10/2008,8.2500,4.095499,12.3743
14/10/2008,8.2500,4.096072,12.3450
15/10/2008,8.2500,4.096646,12.7192
16/10/2008,8.2500,4.097219,13.0633
17/10/2008,8.2500,4.097793,12.8475
20/10/2008,8.2500,4.099515,12.7617
21/10/2008,8.2500,4.100089,13.1233
22/10/2008,8.2500,4.100663,13.5592
23/10/2008,8.2500,4.101237,13.5025
24/10/2008,8.2500,4.101812,13.4000
27/10/2008,8.2500,4.104878,13.3083
28/10/2008,8.2500,4.106125,13.3692
29/10/2008,8.2500,4.107371,12.9142
30/10/2008,8.2500,4.108619,12.8342
31/10/2008,8.2500,4.109866,12.7125
03/11/2008,8.2500,4.113612,12.7875
04/11/2008,8.2500,4.114861,12.4862
05/11/2008,8.2500,4.116111,12.6042
06/11/2008,8.2500,4.117361,12.9500
07/11/2008,8.2500,4.118611,12.8392
10/11/2008,8.2500,4.122364,12.7850
11/11/2008,8.2500,4.122848,12.9892
12/11/2008,8.2500,4.123331,13.0875
13/11/2008,8.2500,4.123815,13.1663
14/11/2008,8.2500,4.124298,13.0242
18/11/2008,8.2500,4.126233,13.1950
19/11/2008,8.2500,4.126717,13.1800
20/11/2008,8.2500,4.127201,13.5758
21/11/2008,8.2500,4.127685,13.9183
24/11/2008,8.2500,4.129137,13.4958
25/11/2008,8.2500,4.129621,13.3142
26/11/2008,8.2500,4.132208,13.2117
27/11/2008,8.2500,4.134797,13.2325
28/11/2008,8.2500,4.137388,13.3225
01/12/2008,8.2500,4.145170,13.5800
02/12/2008,8.2500,4.147767,13.5300
03/12/2008,8.2500,4.150366,13.5996
04/12/2008,8.2500,4.152967,13.5358
05/12/2008,8.2500,4.155569,13.7567
08/12/2008,8.2500,4.163385,13.4597
09/12/2008,8.2500,4.165994,13.4921
10/12/2008,8.2500,4.168604,13.4722
11/12/2008,8.2500,4.169177,13.1821
15/12/2008,8.2500,4.171471,13.3317
16/12/2008,8.2500,4.172045,13.2717
17/12/2008,8.2500,4.172619,13.1275
18/12/2008,8.2500,4.173192,13.2150
19/12/2008,8.2500,4.173766,13.1197
22/12/2008,8.2500,4.175488,13.1742
23/12/2008,8.2500,4.176063,13.2175
24/12/2008,8.2500,4.176637,13.3114
26/12/2008,8.2500,4.178395,13.3538
29/12/2008,8.2500,4.181946,13.5383
30/12/2008,8.2500,4.183131,13.7738
31/12/2008,8.2500,4.184316,13.8325
02/01/2009,8.2500,4.186687,13.7678
05/01/2009,8.2500,4.190246,13.5507
06/01/2009,8.2500,4.191433,13.3458
07/01/2009,8.2500,4.192620,13.4136
08/01/2009,8.2500,4.193808,13.5045
09/01/2009,8.2500,4.194996,13.7008
12/01/2009,8.2500,4.197682,13.7608
13/01/2009,8.2500,4.198431,13.8390
14/01/2009,8.2500,4.199180,14.1083
15/01/2009,8.2500,4.199930,14.2192
16/01/2009,7.7500,4.200679,13.9058
19/01/2009,7.7500,4.202928,13.9777
20/01/2009,7.7500,4.203678,13.9382
21/01/2009,7.7500,4.204428,13.9145
22/01/2009,7.7500,4.205179,13.9325
23/01/2009,7.7500,4.205929,14.0950
26/01/2009,7.7500,4.207823,13.9342
27/01/2009,7.7500,4.208215,14.1675
28/01/2009,7.7500,4.208608,14.1513
29/01/2009,7.7500,4.209000,14.1975
30/01/2009,7.7500,4.209393,14.3097
03/02/2009,7.7500,4.210963,14.5404
04/02/2009,7.7500,4.211356,14.4667
05/02/2009,7.7500,4.211749,14.2945
06/02/2009,7.7500,4.212141,14.1778
09/02/2009,7.7500,4.213320,14.1392
10/02/2009,7.7500,4.213713,14.3575
11/02/2009,7.7500,4.213424,14.5313
12/02/2009,7.7500,4.213135,14.6013
13/02/2009,7.7500,4.212846,14.4326
16/02/2009,7.7500,4.211978,14.5288
17/02/2009,7.7500,4.211689,14.6118
18/02/2009,7.7500,4.211400,14.6725
19/02/2009,7.7500,4.211111,14.5505
20/02/2009,7.5000,4.210822,14.8163
23/02/2009,7.5000,4.209956,14.8528
24/02/2009,7.5000,4.209667,14.8327
25/02/2009,7.5000,4.209378,14.9275
26/02/2009,7.5000,4.209931,14.9322
27/02/2009,7.5000,4.210484,15.0698
02/03/2009,7.5000,4.212143,15.3650
03/03/2009,7.5000,4.212696,15.3372
04/03/2009,7.5000,4.213250,15.2178
05/03/2009,7.5000,4.213803,15.2855
06/03/2009,7.5000,4.214357,15.2633
09/03/2009,7.5000,4.216018,15.3517
10/03/2009,7.5000,4.216571,15.3142
11/03/2009,7.5000,4.217141,15.1145
12/03/2009,7.5000,4.217710,14.9083
13/03/2009,7.5000,4.218279,14.5690
17/03/2009,7.5000,4.220557,14.0502
18/03/2009,7.5000,4.221126,14.1457
19/03/2009,7.5000,4.221696,14.0800
20/03/2009,6.7500,4.222266,14.1480
23/03/2009,6.7500,4.223975,14.3204
24/03/2009,6.7500,4.224546,14.2683
25/03/2009,6.7500,4.225116,14.2358
26/03/2009,6.7500,4.225931,14.2163
27/03/2009,6.7500,4.226747,14.3317
30/03/2009,6.7500,4.229195,14.3855
31/03/2009,6.7500,4.230011,14.1517
01/04/2009,6.7500,4.230828,13.9108
02/04/2009,6.7500,4.231645,13.7924
03/04/2009,6.7500,4.232461,13.6137
06/04/2009,6.7500,4.234913,13.6325
07/04/2009,6.7500,4.235730,13.5712
08/04/2009,6.7500,4.236548,13.3648
13/04/2009,6.7500,4.240957,13.0914
14/04/2009,6.7500,4.241882,13.0860
15/04/2009,6.7500,4.242807,13.1683
16/04/2009,6.7500,4.243732,13.0511
17/04/2009,6.0000,4.244657,13.1558
20/04/2009,6.0000,4.247435,13.3200
21/04/2009,6.0000,4.248361,13.1750
22/04/2009,6.0000,4.249287,13.1457
23/04/2009,6.0000,4.250214,13.3099
24/04/2009,6.0000,4.251141,13.2318
27/04/2009,6.0000,4.252876,13.7550
28/04/2009,6.0000,4.253280,13.8667
29/04/2009,6.0000,4.253684,13.6485
30/04/2009,6.0000,4.254088,13.8443
04/05/2009,6.0000,4.255704,13.3500
05/05/2009,6.0000,4.256109,13.2242
06/05/2009,6.0000,4.256513,13.2268
07/05/2009,6.0000,4.256917,13.1103
08/05/2009,6.0000,4.257322,13.1067
11/05/2009,6.0000,4.258378,13.1008
12/05/2009,6.0000,4.258625,13.2208
13/05/2009,6.0000,4.258872,13.3177
14/05/2009,6.0000,4.259119,13.2983
15/05/2009,5.2500,4.259366,13.2058
18/05/2009,5.2500,4.260107,13.1363
19/05/2009,5.2500,4.260354,12.9680
20/05/2009,5.2500,4.260601,12.8695
21/05/2009,5.2500,4.260849,13.1030
22/05/2009,5.2500,4.261096,13.1728
25/05/2009,5.2500,4.261837,13.1375
26/05/2009,5.2500,4.260923,13.1338
27/05/2009,5.2500,4.260009,13.1590
28/05/2009,5.2500,4.259095,13.2337
29/05/2009,5.2500,4.258181,13.1667
01/06/2009,5.2500,4.255441,13.1550
02/06/2009,5.2500,4.254528,13.2609
03/06/2009,5.2500,4.253615,13.3172
04/06/2009,5.2500,4.252702,13.2675
05/06/2009,5.2500,4.251790,13.2768
08/06/2009,5.2500,4.249053,13.4500
09/06/2009,5.2500,4.248142,13.4793
10/06/2009,5.2500,4.247230,13.6507
11/06/2009,5.2500,4.247278,13.4581
12/06/2009,5.2500,4.247327,13.3997
15/06/2009,5.2500,4.247471,13.4523
16/06/2009,5.2500,4.247519,13.3525
17/06/2009,5.2500,4.247567,13.4698
18/06/2009,5.2500,4.247616,13.3694
19/06/2009,4.7500,4.247664,13.3248
22/06/2009,4.7500,4.247808,13.3782
23/06/2009,4.7500,4.247856,13.3187
24/06/2009,4.7500,4.247905,13.3051
25/06/2009,4.7500,4.247953,13.2778
26/06/2009,4.7500,4.248334,13.2023
29/06/2009,4.7500,4.249477,13.1812
30/06/2009,4.7500,4.249858,13.1722
01/07/2009,4.7500,4.250239,13.0972
02/07/2009,4.7500,4.250620,13.1695
03/07/2009,4.7500,4.251001,13.2428
06/07/2009,4.7500,4.252145,13.2547
07/07/2009,4.7500,4.252526,13.2724
08/07/2009,4.7500,4.252907,13.4333
09/07/2009,4.7500,4.253289,13.5758
10/07/2009,4.7500,4.253670,13.7052
13/07/2009,4.7500,4.254361,13.8105
14/07/2009,4.7500,4.254591,13.7645
15/07/2009,4.7500,4.254821,13.6526
16/07/2009,4.7500,4.255052,13.5870
17/07/2009,4.5000,4.255282,13.3895
20/07/2009,4.5000,4.255973,13.3158
21/07/2009,4.5000,4.256204,13.2879
22/07/2009,4.5000,4.256434,13.2312
23/07/2009,4.5000,4.256664,13.1915
24/07/2009,4.5000,4.256895,13.2247
27/07/2009,4.5000,4.258192,13.2167
28/07/2009,4.5000,4.258726,13.2825
29/07/2009,4.5000,4.259260,13.2643
30/07/2009,4.5000,4.259794,13.2223
31/07/2009,4.5000,4.260327,13.2125
03/08/2009,4.5000,4.261929,13.1293
04/08/2009,4.5000,4.262464,13.1073
05/08/2009,4.5000,4.262998,13.1050
06/08/2009,4.5000,4.263532,12.9926
07/08/2009,4.5000,4.264066,12.9349
10/08/2009,4.5000,4.265670,12.9220
11/08/2009,4.5000,4.265843,12.9937
12/08/2009,4.5000,4.266017,12.9970
13/08/2009,4.5000,4.266191,12.8658
14/08/2009,4.5000,4.266365,12.8766
17/08/2009,4.5000,4.266886,12.9963
18/08/2009,4.5000,4.267060,12.9555
19/08/2009,4.5000,4.267234,12.9159
20/08/2009,4.5000,4.267408,12.8733
21/08/2009,4.5000,4.267581,12.8227
24/08/2009,4.5000,4.268103,12.8274
25/08/2009,4.5000,4.268277,12.8975
26/08/2009,4.5000,4.268571,13.1378
27/08/2009,4.5000,4.268866,13.2462
28/08/2009,4.5000,4.269160,13.2579
31/08/2009,4.5000,4.270043,13.3140
01/09/2009,4.5000,4.270338,13.5246
02/09/2009,4.5000,4.270632,13.6427
03/09/2009,4.5000,4.270927,13.5898
04/09/2009,4.5000,4.271221,13.4658
07/09/2009,4.5000,4.272105,13.3646
08/09/2009,4.5000,4.272400,13.2826
09/09/2009,4.5000,4.272694,13.3923
10/09/2009,4.5000,4.272989,13.4582
11/09/2009,4.5000,4.273550,13.3432
14/09/2009,4.5000,4.275232,13.3892
15/09/2009,4.5000,4.275793,13.3475
17/09/2009,4.5000,4.276915,13.2300
18/09/2009,4.5000,4.277477,13.2413
21/09/2009,4.5000,4.279161,13.3530
22/09/2009,4.5000,4.279722,13.3186
23/09/2009,4.5000,4.280284,13.3733
24/09/2009,4.5000,4.280846,13.4549
25/09/2009,4.5000,4.281407,13.5243
28/09/2009,4.5000,4.284776,13.5042
29/09/2009,4.5000,4.285899,13.5513
30/09/2009,4.5000,4.287023,13.4928
01/10/2009,4.5000,4.288147,13.6242
02/10/2009,4.5000,4.289271,13.6773
05/10/2009,4.5000,4.292646,13.6550
06/10/2009,4.5000,4.293771,13.4943
07/10/2009,4.5000,4.294897,13.4673
08/10/2009,4.5000,4.296023,13.3227
09/10/2009,4.5000,4.297149,13.2550
12/10/2009,4.5000,4.298377,13.2178
13/10/2009,4.5000,4.298427,13.1774
14/10/2009,4.5000,4.298477,13.0779
15/10/2009,4.5000,4.298527,13.0884
16/10/2009,4.5000,4.298578,13.1057
19/10/2009,4.5000,4.298728,13.0840
20/10/2009,4.5000,4.298779,12.9407
21/10/2009,4.5000,4.298829,12.9196
22/10/2009,4.5000,4.298879,12.9495
23/10/2009,4.5000,4.298930,12.9798
26/10/2009,4.5000,4.299959,13.1490
27/10/2009,4.5000,4.300888,13.2662
28/10/2009,4.5000,4.301818,13.2823
29/10/2009,4.5000,4.302748,13.0825
30/10/2009,4.5000,4.303678,13.1479
03/11/2009,4.5000,4.307399,13.2908
04/11/2009,4.5000,4.308330,13.2708
05/11/2009,4.5000,4.309261,13.3430
06/11/2009,4.5000,4.310192,13.3758
09/11/2009,4.5000,4.312988,13.2996
10/11/2009,4.5000,4.313920,13.2308
11/11/2009,4.5000,4.313618,13.1622
12/11/2009,4.5000,4.313316,13.2061
13/11/2009,4.5000,4.313015,13.1012
17/11/2009,4.5000,4.311808,13.0875
18/11/2009,4.5000,4.311507,12.9818
19/11/2009,4.5000,4.311205,13.0502
20/11/2009,4.5000,4.310904,13.0895
23/11/2009,4.5000,4.309999,13.0151
24/11/2009,4.5000,4.309698,12.9305
25/11/2009,4.5000,4.309396,12.8660
26/11/2009,4.5000,4.310902,12.9475
27/11/2009,4.5000,4.312409,12.9139
30/11/2009,4.5000,4.316933,12.9157
01/12/2009,4.5000,4.318441,12.8557
02/12/2009,4.5000,4.319951,12.8026
03/12/2009,4.5000,4.321461,12.6658
04/12/2009,4.5000,4.322971,12.5969
07/12/2009,4.5000,4.327506,12.6558
08/12/2009,4.5000,4.329018,12.8399
09/12/2009,4.5000,4.330531,12.9862
10/12/2009,4.5000,4.332045,12.9739
11/12/2009,4.5000,4.332311,12.9253
14/12/2009,4.5000,4.333108,12.8105
15/12/2009,4.5000,4.333374,12.7234
16/12/2009,4.5000,4.333640,12.6980
17/12/2009,4.5000,4.333906,12.9331
18/12/2009,4.5000,4.334172,12.8979
21/12/2009,4.5000,4.334970,12.8121
22/12/2009,4.5000,4.335236,12.9449
23/12/2009,4.5000,4.335502,12.8896
24/12/2009,4.5000,4.335768,12.8793
28/12/2009,4.5000,4.338100,12.9288
29/12/2009,4.5000,4.338788,13.0587
30/12/2009,4.5000,4.339477,13.0437
31/12/2009,4.5000,4.340166,13.0659
04/01/2010,4.5000,4.342922,12.9226
05/01/2010,4.5000,4.343612,12.8241
06/01/2010,4.5000,4.344301,12.7489
07/01/2010,4.5000,4.344991,12.7646
08/01/2010,4.5000,4.345680,12.7243
11/01/2010,4.5000,4.347711,12.6692
12/01/2010,4.5000,4.348362,12.7291
13/01/2010,4.5000,4.349012,12.7698
14/01/2010,4.5000,4.349663,12.7364
15/01/2010,4.5000,4.350314,12.6884
18/01/2010,4.5000,4.352268,12.6664
19/01/2010,4.5000,4.352919,12.6478
20/01/2010,4.5000,4.353571,12.7388
21/01/2010,4.5000,4.354222,12.7720
22/01/2010,4.5000,4.354874,12.9412
25/01/2010,4.5000,4.356830,12.9018
26/01/2010,4.5000,4.358860,12.8549
27/01/2010,4.5000,4.360892,12.9295
28/01/2010,4.5000,4.362925,12.9975
29/01/2010,4.5000,4.364958,13.0098
02/02/2010,4.5000,4.373102,12.8699
03/02/2010,4.5000,4.375141,12.9395
04/02/2010,4.5000,4.377180,13.0687
05/02/2010,4.5000,4.379220,13.1753
08/02/2010,4.5000,4.385347,13.1640
09/02/2010,4.5000,4.387391,13.0836
10/02/2010,4.5000,4.389436,13.0601
11/02/2010,4.5000,4.390744,13.0609
12/02/2010,4.5000,4.392053,12.9764
15/02/2010,4.5000,4.395981,12.9420
16/02/2010,4.5000,4.397291,12.8683
17/02/2010,4.5000,4.398602,12.8781
18/02/2010,4.5000,4.399913,12.8442
19/02/2010,4.5000,4.401224,12.8337
22/02/2010,4.5000,4.405161,12.8017
23/02/2010,4.5000,4.406473,12.8584
24/02/2010,4.5000,4.407787,12.8539
25/02/2010,4.5000,4.409100,12.8503
26/02/2010,4.5000,4.409719,12.7769
01/03/2010,4.5000,4.411573,12.7454
02/03/2010,4.5000,4.412192,12.7259
03/03/2010,4.5000,4.412810,12.6900
04/03/2010,4.5000,4.413429,12.7182
05/03/2010,4.5000,4.414047,12.6557
08/03/2010,4.5000,4.415904,12.6618
09/03/2010,4.5000,4.416523,12.6574
10/03/2010,4.5000,4.417142,12.6028
11/03/2010,4.5000,4.418150,12.6192
12/03/2010,4.5000,4.419158,12.5527
16/03/2010,4.5000,4.423192,12.5254
17/03/2010,4.5000,4.424202,12.4892
18/03/2010,4.5000,4.425211,12.4729
19/03/2010,4.5000,4.426221,12.5796
22/03/2010,4.5000,4.429251,12.6052
23/03/2010,4.5000,4.430261,12.5284
24/03/2010,4.5000,4.431272,12.5381
25/03/2010,4.5000,4.432283,12.5009
26/03/2010,4.5000,4.433547,12.5426
29/03/2010,4.5000,4.437340,12.4640
30/03/2010,4.5000,4.438605,12.4145
31/03/2010,4.5000,4.439870,12.3306
05/04/2010,4.5000,4.446203,12.2658
06/04/2010,4.5000,4.447470,12.2454
07/04/2010,4.5000,4.448738,12.2218
08/04/2010,4.5000,4.450007,12.2488
09/04/2010,4.5000,4.451275,12.1997
12/04/2010,4.5000,4.453499,12.1808
13/04/2010,4.5000,4.453976,12.2122
14/04/2010,4.5000,4.454453,12.1827
15/04/2010,4.5000,4.454930,12.1934
16/04/2010,4.5000,4.455408,12.2356
19/04/2010,4.5000,4.456840,12.3064
20/04/2010,4.5000,4.457318,12.2188
21/04/2010,4.5000,4.457795,12.1896
22/04/2010,4.5000,4.458273,12.2405
23/04/2010,4.5000,4.458751,12.1973
26/04/2010,4.5000,4.458790,12.1575
27/04/2010,4.5000,4.457874,12.2278
28/04/2010,4.5000,4.456958,12.3698
29/04/2010,4.5000,4.456042,12.2465
30/04/2010,4.5000,4.455126,12.2626
03/05/2010,4.5000,4.452380,12.2605
04/05/2010,4.5000,4.451465,12.4288
05/05/2010,4.5000,4.450550,12.6635
06/05/2010,4.5000,4.449636,12.7884
07/05/2010,4.5000,4.448721,12.9179
10/05/2010,4.5000,4.445979,12.5297
11/05/2010,4.5000,4.445438,12.5025
12/05/2010,4.5000,4.444898,12.4351
13/05/2010,4.5000,4.444357,12.3501
14/05/2010,4.5000,4.443816,12.5684
17/05/2010,4.5000,4.442195,12.6926
18/05/2010,4.5000,4.441655,12.5787
19/05/2010,4.5000,4.441115,12.9138
20/05/2010,4.5000,4.440574,13.1412
21/05/2010,4.5000,4.440034,13.0338
24/05/2010,4.5000,4.438414,12.9588
25/05/2010,4.5000,4.437875,13.1819
26/05/2010,4.5000,4.436379,12.9955
27/05/2010,4.5000,4.434883,12.8846
28/05/2010,4.5000,4.433388,12.8589
31/05/2010,4.5000,4.428907,12.9146
01/06/2010,4.5000,4.427414,12.9012
02/06/2010,4.5000,4.425922,12.8625
03/06/2010,4.5000,4.424430,12.7644
04/06/2010,4.5000,4.422938,12.8603
07/06/2010,4.5000,4.418467,12.9202
08/06/2010,4.5000,4.416978,12.9288
09/06/2010,4.5000,4.415489,12.8093
10/06/2010,4.5000,4.414001,12.7441
11/06/2010,4.5000,4.413990,12.6748
14/06/2010,4.5000,4.413959,12.5974
15/06/2010,4.5000,4.413949,12.6001
16/06/2010,4.5000,4.413938,12.5878
17/06/2010,4.5000,4.413928,12.5925
18/06/2010,4.5000,4.413917,12.5400
21/06/2010,4.5000,4.413886,12.4604
22/06/2010,4.5000,4.413875,12.5246
23/06/2010,4.5000,4.413865,12.6984
24/06/2010,4.5000,4.413854,12.7141
25/06/2010,4.5000,4.413844,12.7042
28/06/2010,4.5000,4.413461,12.6567
29/06/2010,4.5000,4.413333,12.8394
30/06/2010,4.5000,4.413205,12.8441
01/07/2010,4.5000,4.413077,13.0325
02/07/2010,4.5000,4.412949,13.0590
05/07/2010,4.5000,4.412566,13.0953
06/07/2010,4.5000,4.412439,12.9308
07/07/2010,4.5000,4.412311,12.8975
08/07/2010,4.5000,4.412183,12.8232
09/07/2010,4.5000,4.412055,12.7859
12/07/2010,4.5000,4.412095,12.8233
13/07/2010,4.5000,4.412179,12.7140
14/07/2010,4.5000,4.412263,12.7176
15/07/2010,4.5000,4.412346,12.7795
16/07/2010,4.5000,4.412430,12.9013
19/07/2010,4.5000,4.412682,12.9162
20/07/2010,4.5000,4.412765,12.8549
21/07/2010,4.5000,4.412849,12.7798
22/07/2010,4.5000,4.412933,12.7560
23/07/2010,4.5000,4.413017,12.7749
26/07/2010,4.5000,4.413592,12.6975
27/07/2010,4.5000,4.414000,12.6469
28/07/2010,4.5000,4.414409,12.6798
